comuna|fraccion|radio|manzana|nombre
10|13|8|33|NULL
10|14|7|33|NULL
10|15|7|33|NULL
10|16|6|33|NULL
10|17|9|33|NULL
10|18|3|33|NULL
10|19|11|33|NULL
11|1|2|33|NULL
11|2|3|33|NULL
11|3|6|33|NULL
11|4|1|33|NULL
11|5|9|33|NULL
11|6|7|33|NULL
11|7|5|33|NULL
11|8|8|33|NULL
11|9|9|33|NULL
11|11|5|33|NULL
11|13|11|33|NULL
11|14|6|33|NULL
11|15|10|33|NULL
11|17|6|33|NULL
11|18|8|33|NULL
11|20|11|33|NULL
11|22|11|33|NULL
12|1|7|33|NULL
12|2|3|33|NULL
12|3|8|33|NULL
12|4|3|33|NULL
12|5|1|33|NULL
12|6|9|33|NULL
12|7|5|33|NULL
12|8|6|33|NULL
12|9|5|33|NULL
12|10|6|33|NULL
12|11|4|33|NULL
12|15|10|33|NULL
12|16|11|33|NULL
12|17|6|33|NULL
12|18|7|33|NULL
12|19|5|33|NULL
12|20|6|33|NULL
12|21|8|33|NULL
12|22|5|33|NULL
13|1|9|33|NULL
13|2|5|33|NULL
13|3|6|33|NULL
13|4|12|33|NULL
13|10|10|33|NULL
13|11|2|33|NULL
13|12|6|33|NULL
13|13|10|33|NULL
13|18|8|33|NULL
13|24|10|33|NULL
13|29|11|33|NULL
14|7|9|33|NULL
14|13|1|33|NULL
14|21|7|33|NULL
14|31|10|33|NULL
15|1|2|33|NULL
15|2|4|33|NULL
15|3|4|33|NULL
15|4|1|33|NULL
15|5|5|33|NULL
15|6|6|33|NULL
15|7|2|33|NULL
15|8|5|33|NULL
15|10|4|33|NULL
15|11|9|33|NULL
15|12|3|33|NULL
15|15|4|33|NULL
15|16|11|33|NULL
8|18|1|33|NULL
1|1|1|34|NULL
1|7|11|34|NULL
1|12|10|34|NULL
1|13|6|34|NULL
1|14|2|34|NULL
1|15|5|34|NULL
1|24|8|34|NULL
2|1|1|34|NULL
2|2|7|34|NULL
4|1|4|34|NULL
4|2|9|34|NULL
4|3|4|34|NULL
4|4|6|34|NULL
4|6|11|34|NULL
4|7|12|34|NULL
4|8|11|34|NULL
4|9|1|34|NULL
4|10|1|34|NULL
4|12|6|34|NULL
4|17|10|34|NULL
4|19|9|34|NULL
4|20|5|34|NULL
4|22|10|34|NULL
4|23|5|34|NULL
5|20|10|34|NULL
5|21|8|34|NULL
5|22|10|34|NULL
6|2|8|34|NULL
6|4|9|34|NULL
6|7|4|34|NULL
7|1|7|34|NULL
7|12|8|34|NULL
7|13|14|34|NULL
7|14|6|34|NULL
7|15|5|34|NULL
7|16|6|34|NULL
7|18|10|34|NULL
7|20|9|34|NULL
7|21|11|34|NULL
7|22|9|34|NULL
7|24|8|34|NULL
8|3|4|34|NULL
8|4|5|34|NULL
8|5|6|34|NULL
8|6|4|34|NULL
8|7|12|34|NULL
8|8|6|34|NULL
8|9|7|34|NULL
8|10|7|34|NULL
8|12|5|34|NULL
8|13|4|34|NULL
8|14|1|34|NULL
9|2|12|34|NULL
9|3|7|34|NULL
9|4|5|34|NULL
9|5|5|34|NULL
9|6|4|34|NULL
9|7|4|34|NULL
9|8|5|34|NULL
9|9|10|34|NULL
9|10|8|34|NULL
9|11|6|34|NULL
9|12|5|34|NULL
9|13|5|34|NULL
9|14|3|34|NULL
9|15|4|34|NULL
9|16|4|34|NULL
10|1|4|34|NULL
10|2|6|34|NULL
10|3|7|34|NULL
10|4|4|34|NULL
10|5|13|34|NULL
10|6|12|34|NULL
10|7|9|34|NULL
10|8|7|34|NULL
10|9|5|34|NULL
10|10|5|34|NULL
10|11|7|34|NULL
10|13|7|34|NULL
10|14|7|34|NULL
10|15|3|34|NULL
10|16|6|34|NULL
10|17|9|34|NULL
10|19|11|34|NULL
11|1|2|34|NULL
11|2|4|34|NULL
11|3|5|34|NULL
11|4|1|34|NULL
11|5|9|34|NULL
11|6|8|34|NULL
11|7|5|34|NULL
11|8|8|34|NULL
11|9|10|34|NULL
11|10|8|34|NULL
11|11|6|34|NULL
11|14|6|34|NULL
11|15|10|34|NULL
11|17|6|34|NULL
11|18|9|34|NULL
11|20|10|34|NULL
11|22|8|34|NULL
12|1|7|34|NULL
12|2|4|34|NULL
12|3|8|34|NULL
12|4|3|34|NULL
12|5|10|34|NULL
12|6|9|34|NULL
12|7|4|34|NULL
12|8|6|34|NULL
12|9|5|34|NULL
12|11|5|34|NULL
12|15|10|34|NULL
12|16|11|34|NULL
12|17|6|34|NULL
12|18|7|34|NULL
12|19|5|34|NULL
12|20|7|34|NULL
12|21|8|34|NULL
12|22|5|34|NULL
13|1|9|34|NULL
13|2|11|34|NULL
13|3|6|34|NULL
13|4|12|34|NULL
13|10|10|34|NULL
13|11|2|34|NULL
13|12|4|34|NULL
13|13|11|34|NULL
13|18|9|34|NULL
13|24|9|34|NULL
13|29|11|34|NULL
14|7|9|34|NULL
14|9|12|34|NULL
14|13|1|34|NULL
14|31|10|34|NULL
15|1|2|34|NULL
15|2|5|34|NULL
15|3|6|34|NULL
15|4|2|34|NULL
15|5|5|34|NULL
15|6|6|34|NULL
15|7|2|34|NULL
15|8|5|34|NULL
15|10|4|34|NULL
15|11|9|34|NULL
15|12|2|34|NULL
15|15|4|34|NULL
15|16|11|34|NULL
8|18|1|34|NULL
4|5|12|34|NULL
7|3|13|34|NULL
1|2|22|34|NULL
4|29|8|34|NULL
1|7|11|35|NULL
1|12|9|35|NULL
1|13|7|35|NULL
1|14|2|35|NULL
1|15|5|35|NULL
1|24|7|35|NULL
1|27|5|35|NULL
2|1|1|35|NULL
2|2|7|35|NULL
4|2|9|35|NULL
4|3|4|35|NULL
4|4|7|35|NULL
4|5|9|35|NULL
4|6|10|35|NULL
4|8|10|35|NULL
4|9|2|35|NULL
4|11|5|35|NULL
4|12|6|35|NULL
4|17|8|35|NULL
4|19|8|35|NULL
4|20|11|35|NULL
4|21|4|35|NULL
4|22|10|35|NULL
4|23|5|35|NULL
5|20|10|35|NULL
5|21|11|35|NULL
5|22|10|35|NULL
6|2|6|35|NULL
6|4|9|35|NULL
6|7|5|35|NULL
7|1|6|35|NULL
7|12|8|35|NULL
7|13|15|35|NULL
7|14|6|35|NULL
7|15|5|35|NULL
7|16|6|35|NULL
7|20|4|35|NULL
7|21|11|35|NULL
7|22|9|35|NULL
7|24|7|35|NULL
8|3|4|35|NULL
8|4|5|35|NULL
8|5|6|35|NULL
8|6|4|35|NULL
8|8|6|35|NULL
8|9|7|35|NULL
8|10|6|35|NULL
8|12|6|35|NULL
8|13|5|35|NULL
8|14|1|35|NULL
9|1|8|35|NULL
9|2|8|35|NULL
9|3|7|35|NULL
9|4|5|35|NULL
9|5|5|35|NULL
9|6|4|35|NULL
9|7|4|35|NULL
9|8|5|35|NULL
9|9|11|35|NULL
9|10|9|35|NULL
9|11|6|35|NULL
9|12|5|35|NULL
9|13|5|35|NULL
9|14|3|35|NULL
9|15|4|35|NULL
9|16|5|35|NULL
10|1|4|35|NULL
10|2|6|35|NULL
10|3|7|35|NULL
10|4|4|35|NULL
10|5|13|35|NULL
10|6|11|35|NULL
10|7|9|35|NULL
10|8|6|35|NULL
10|9|5|35|NULL
10|10|5|35|NULL
10|11|7|35|NULL
10|13|7|35|NULL
10|14|7|35|NULL
10|15|5|35|NULL
10|16|6|35|NULL
10|17|9|35|NULL
10|19|12|35|NULL
11|1|2|35|NULL
11|2|4|35|NULL
11|3|5|35|NULL
11|4|2|35|NULL
11|5|8|35|NULL
11|6|6|35|NULL
11|7|5|35|NULL
11|8|8|35|NULL
11|9|10|35|NULL
11|10|10|35|NULL
11|11|6|35|NULL
11|14|6|35|NULL
11|15|10|35|NULL
11|17|6|35|NULL
11|18|9|35|NULL
11|20|10|35|NULL
11|22|7|35|NULL
12|1|7|35|NULL
12|2|4|35|NULL
12|3|8|35|NULL
12|4|2|35|NULL
12|5|10|35|NULL
12|6|5|35|NULL
12|7|4|35|NULL
12|8|6|35|NULL
12|9|5|35|NULL
12|10|7|35|NULL
12|11|6|35|NULL
12|15|10|35|NULL
12|16|13|35|NULL
12|17|6|35|NULL
12|18|7|35|NULL
12|19|6|35|NULL
12|20|7|35|NULL
12|21|8|35|NULL
12|22|5|35|NULL
13|1|9|35|NULL
13|2|11|35|NULL
13|3|5|35|NULL
13|11|2|35|NULL
13|12|4|35|NULL
13|13|11|35|NULL
13|18|9|35|NULL
13|24|9|35|NULL
13|29|11|35|NULL
14|7|8|35|NULL
14|13|1|35|NULL
14|31|10|35|NULL
15|1|3|35|NULL
15|2|6|35|NULL
15|3|6|35|NULL
15|4|12|35|NULL
15|5|6|35|NULL
15|6|6|35|NULL
15|7|2|35|NULL
15|8|6|35|NULL
15|10|4|35|NULL
15|11|8|35|NULL
15|12|2|35|NULL
15|15|4|35|NULL
8|18|1|35|NULL
1|2|22|35|NULL
1|1|1|36|NULL
1|7|12|36|NULL
1|12|10|36|NULL
1|13|6|36|NULL
1|14|2|36|NULL
1|15|5|36|NULL
1|24|7|36|NULL
1|27|4|36|NULL
2|1|1|36|NULL
2|2|8|36|NULL
4|1|4|36|NULL
4|2|9|36|NULL
4|3|4|36|NULL
4|4|7|36|NULL
4|5|9|36|NULL
4|8|10|36|NULL
4|9|2|36|NULL
4|11|5|36|NULL
4|12|6|36|NULL
4|17|8|36|NULL
4|20|11|36|NULL
4|21|9|36|NULL
4|22|11|36|NULL
4|23|6|36|NULL
5|20|10|36|NULL
5|21|11|36|NULL
6|2|7|36|NULL
6|4|11|36|NULL
6|7|5|36|NULL
7|12|8|36|NULL
7|13|15|36|NULL
7|14|5|36|NULL
7|15|5|36|NULL
7|16|6|36|NULL
7|18|6|36|NULL
7|20|4|36|NULL
7|21|12|36|NULL
7|22|9|36|NULL
7|24|7|36|NULL
8|3|4|36|NULL
8|4|5|36|NULL
8|5|7|36|NULL
8|6|4|36|NULL
8|8|6|36|NULL
8|9|7|36|NULL
8|12|6|36|NULL
8|13|5|36|NULL
8|14|3|36|NULL
8|15|10|36|NULL
9|1|8|36|NULL
9|2|9|36|NULL
9|3|7|36|NULL
9|4|5|36|NULL
9|5|4|36|NULL
9|6|4|36|NULL
9|7|5|36|NULL
9|8|5|36|NULL
9|9|11|36|NULL
9|10|10|36|NULL
9|11|6|36|NULL
9|12|6|36|NULL
9|13|5|36|NULL
9|14|3|36|NULL
9|16|5|36|NULL
10|1|4|36|NULL
10|2|5|36|NULL
10|3|5|36|NULL
10|4|4|36|NULL
10|5|12|36|NULL
10|6|11|36|NULL
10|7|10|36|NULL
10|8|6|36|NULL
10|9|9|36|NULL
10|10|5|36|NULL
10|11|7|36|NULL
10|13|9|36|NULL
10|14|7|36|NULL
10|15|6|36|NULL
10|16|6|36|NULL
10|17|9|36|NULL
10|18|10|36|NULL
10|19|12|36|NULL
11|1|6|36|NULL
11|2|4|36|NULL
11|3|5|36|NULL
11|4|2|36|NULL
11|5|8|36|NULL
11|6|6|36|NULL
11|7|5|36|NULL
11|8|7|36|NULL
11|9|10|36|NULL
11|10|9|36|NULL
11|11|6|36|NULL
11|15|10|36|NULL
11|17|6|36|NULL
11|18|9|36|NULL
11|20|10|36|NULL
11|22|7|36|NULL
12|1|7|36|NULL
12|2|4|36|NULL
12|3|8|36|NULL
12|4|1|36|NULL
12|5|1|36|NULL
12|6|5|36|NULL
12|7|3|36|NULL
12|8|7|36|NULL
12|9|4|36|NULL
12|10|7|36|NULL
12|11|7|36|NULL
12|15|11|36|NULL
12|16|12|36|NULL
12|17|7|36|NULL
12|18|7|36|NULL
12|19|6|36|NULL
12|20|8|36|NULL
12|21|9|36|NULL
13|1|11|36|NULL
13|2|11|36|NULL
13|3|6|36|NULL
13|10|9|36|NULL
13|11|2|36|NULL
13|12|3|36|NULL
13|13|12|36|NULL
13|18|9|36|NULL
13|24|7|36|NULL
13|29|11|36|NULL
14|7|8|36|NULL
14|13|8|36|NULL
15|1|4|36|NULL
15|2|6|36|NULL
15|3|6|36|NULL
15|4|12|36|NULL
15|5|7|36|NULL
15|6|7|36|NULL
15|7|2|36|NULL
15|8|6|36|NULL
15|10|4|36|NULL
15|11|7|36|NULL
15|12|2|36|NULL
15|15|5|36|NULL
8|18|1|36|NULL
11|14|8|36|NULL
12|22|12|36|NULL
15|9|9|36|NULL
1|2|22|36|NULL
4|29|8|36|NULL
1|7|12|37|NULL
1|9|3|37|NULL
1|12|9|37|NULL
1|13|4|37|NULL
1|14|2|37|NULL
1|15|6|37|NULL
1|24|7|37|NULL
2|1|1|37|NULL
2|2|3|37|NULL
4|1|4|37|NULL
4|2|8|37|NULL
4|3|4|37|NULL
4|4|7|37|NULL
4|5|9|37|NULL
4|8|10|37|NULL
4|9|2|37|NULL
4|11|6|37|NULL
4|12|6|37|NULL
4|17|10|37|NULL
4|20|12|37|NULL
4|21|4|37|NULL
4|22|11|37|NULL
4|23|6|37|NULL
5|20|10|37|NULL
5|22|9|37|NULL
6|2|8|37|NULL
6|4|11|37|NULL
6|7|10|37|NULL
7|12|9|37|NULL
7|13|14|37|NULL
7|14|6|37|NULL
7|15|6|37|NULL
7|16|6|37|NULL
7|18|6|37|NULL
7|20|9|37|NULL
7|21|12|37|NULL
7|22|9|37|NULL
7|24|7|37|NULL
8|3|7|37|NULL
8|4|6|37|NULL
8|5|7|37|NULL
8|6|4|37|NULL
8|8|6|37|NULL
8|9|7|37|NULL
8|12|6|37|NULL
8|13|5|37|NULL
8|14|4|37|NULL
8|15|9|37|NULL
9|1|8|37|NULL
9|2|9|37|NULL
9|3|7|37|NULL
9|4|5|37|NULL
9|5|4|37|NULL
9|6|5|37|NULL
9|7|5|37|NULL
9|8|5|37|NULL
9|9|6|37|NULL
9|11|7|37|NULL
9|12|6|37|NULL
9|13|5|37|NULL
9|14|3|37|NULL
9|15|4|37|NULL
9|16|5|37|NULL
10|1|6|37|NULL
10|2|5|37|NULL
10|3|5|37|NULL
10|4|4|37|NULL
10|5|12|37|NULL
10|6|11|37|NULL
10|7|10|37|NULL
10|8|6|37|NULL
10|9|9|37|NULL
10|10|5|37|NULL
10|11|7|37|NULL
10|13|9|37|NULL
10|14|6|37|NULL
10|15|6|37|NULL
10|16|7|37|NULL
10|17|10|37|NULL
10|18|10|37|NULL
10|19|12|37|NULL
11|1|6|37|NULL
11|2|5|37|NULL
11|3|5|37|NULL
11|4|2|37|NULL
11|5|8|37|NULL
11|6|6|37|NULL
11|7|11|37|NULL
11|8|7|37|NULL
11|9|1|37|NULL
11|10|9|37|NULL
11|11|6|37|NULL
11|15|10|37|NULL
11|17|7|37|NULL
11|18|8|37|NULL
11|20|10|37|NULL
11|22|6|37|NULL
12|1|8|37|NULL
12|2|4|37|NULL
12|3|7|37|NULL
12|4|1|37|NULL
12|5|1|37|NULL
12|6|5|37|NULL
12|7|3|37|NULL
12|8|5|37|NULL
12|9|4|37|NULL
12|10|7|37|NULL
12|11|8|37|NULL
12|15|11|37|NULL
12|16|12|37|NULL
12|17|7|37|NULL
12|18|6|37|NULL
12|19|7|37|NULL
12|20|8|37|NULL
12|21|9|37|NULL
13|1|12|37|NULL
13|2|6|37|NULL
13|3|6|37|NULL
13|10|7|37|NULL
13|11|5|37|NULL
13|12|3|37|NULL
13|13|12|37|NULL
13|18|9|37|NULL
13|24|7|37|NULL
13|29|11|37|NULL
14|7|1|37|NULL
14|9|13|37|NULL
14|10|2|37|NULL
14|13|8|37|NULL
15|1|7|37|NULL
15|2|6|37|NULL
15|3|7|37|NULL
15|4|12|37|NULL
15|5|6|37|NULL
15|6|7|37|NULL
15|8|6|37|NULL
15|10|8|37|NULL
15|11|7|37|NULL
15|12|2|37|NULL
15|15|5|37|NULL
8|18|1|37|NULL
11|14|8|37|NULL
12|22|12|37|NULL
15|9|9|37|NULL
4|19|11|37|NULL
1|2|23|37|NULL
1|1|1|38|NULL
1|7|13|38|NULL
1|12|9|38|NULL
1|14|2|38|NULL
1|15|6|38|NULL
1|24|7|38|NULL
4|2|8|38|NULL
4|3|6|38|NULL
4|4|8|38|NULL
4|5|9|38|NULL
4|8|9|38|NULL
4|9|2|38|NULL
4|11|6|38|NULL
4|12|6|38|NULL
4|17|10|38|NULL
4|19|8|38|NULL
4|20|11|38|NULL
4|21|9|38|NULL
4|22|11|38|NULL
4|23|6|38|NULL
5|20|11|38|NULL
5|22|9|38|NULL
6|2|8|38|NULL
6|4|10|38|NULL
6|7|7|38|NULL
7|12|9|38|NULL
7|13|11|38|NULL
7|14|5|38|NULL
7|15|7|38|NULL
7|16|5|38|NULL
7|18|6|38|NULL
7|20|9|38|NULL
7|21|12|38|NULL
7|22|10|38|NULL
7|24|7|38|NULL
8|3|7|38|NULL
8|4|6|38|NULL
8|5|8|38|NULL
8|6|4|38|NULL
8|7|12|38|NULL
8|8|6|38|NULL
8|9|7|38|NULL
8|12|6|38|NULL
8|13|5|38|NULL
8|14|4|38|NULL
8|15|9|38|NULL
9|1|9|38|NULL
9|2|9|38|NULL
9|3|7|38|NULL
9|4|5|38|NULL
9|5|4|38|NULL
9|6|5|38|NULL
9|7|5|38|NULL
9|8|5|38|NULL
9|9|6|38|NULL
9|10|8|38|NULL
9|11|7|38|NULL
9|12|7|38|NULL
9|13|5|38|NULL
9|14|9|38|NULL
9|15|4|38|NULL
9|16|5|38|NULL
10|1|6|38|NULL
10|2|5|38|NULL
10|3|5|38|NULL
10|4|4|38|NULL
10|5|12|38|NULL
10|6|5|38|NULL
10|7|10|38|NULL
10|8|6|38|NULL
10|9|9|38|NULL
10|10|5|38|NULL
10|11|6|38|NULL
10|13|9|38|NULL
10|14|6|38|NULL
10|15|6|38|NULL
10|16|7|38|NULL
10|17|10|38|NULL
10|18|10|38|NULL
10|19|12|38|NULL
11|1|6|38|NULL
11|2|5|38|NULL
11|3|5|38|NULL
11|4|6|38|NULL
11|5|6|38|NULL
11|6|8|38|NULL
11|7|10|38|NULL
11|10|10|38|NULL
11|11|7|38|NULL
11|15|10|38|NULL
11|17|7|38|NULL
11|18|8|38|NULL
11|20|10|38|NULL
11|22|6|38|NULL
12|1|8|38|NULL
12|2|4|38|NULL
12|3|7|38|NULL
12|4|2|38|NULL
12|5|10|38|NULL
12|6|5|38|NULL
12|7|4|38|NULL
12|8|4|38|NULL
12|10|7|38|NULL
12|11|9|38|NULL
12|15|11|38|NULL
12|16|10|38|NULL
12|17|7|38|NULL
12|18|6|38|NULL
12|19|7|38|NULL
12|20|8|38|NULL
12|21|10|38|NULL
13|1|12|38|NULL
13|2|7|38|NULL
13|10|8|38|NULL
13|11|5|38|NULL
13|12|8|38|NULL
13|18|9|38|NULL
13|24|9|38|NULL
13|29|11|38|NULL
14|7|1|38|NULL
14|13|8|38|NULL
15|1|6|38|NULL
15|2|6|38|NULL
15|3|7|38|NULL
15|4|11|38|NULL
15|5|6|38|NULL
15|6|6|38|NULL
15|7|2|38|NULL
15|8|9|38|NULL
15|9|5|38|NULL
15|10|8|38|NULL
15|11|7|38|NULL
15|12|3|38|NULL
15|15|6|38|NULL
12|9|8|38|NULL
12|22|12|38|NULL
1|2|21|38|NULL
4|29|1|38|NULL
1|1|1|39|NULL
1|7|13|39|NULL
1|12|9|39|NULL
1|13|4|39|NULL
1|14|3|39|NULL
1|15|6|39|NULL
2|1|1|39|NULL
4|2|8|39|NULL
4|3|7|39|NULL
4|4|8|39|NULL
4|5|8|39|NULL
4|8|9|39|NULL
4|9|3|39|NULL
4|11|6|39|NULL
4|12|6|39|NULL
4|17|10|39|NULL
4|19|9|39|NULL
4|22|11|39|NULL
4|23|6|39|NULL
5|20|11|39|NULL
5|22|8|39|NULL
6|2|8|39|NULL
6|4|10|39|NULL
6|7|7|39|NULL
7|12|8|39|NULL
7|13|11|39|NULL
7|14|5|39|NULL
7|15|8|39|NULL
7|16|5|39|NULL
7|18|6|39|NULL
7|20|9|39|NULL
7|21|12|39|NULL
7|22|10|39|NULL
7|24|8|39|NULL
8|3|7|39|NULL
8|4|6|39|NULL
8|6|4|39|NULL
8|7|12|39|NULL
8|8|4|39|NULL
8|9|7|39|NULL
8|10|3|39|NULL
8|12|6|39|NULL
8|13|6|39|NULL
8|14|4|39|NULL
9|1|8|39|NULL
9|2|5|39|NULL
9|3|7|39|NULL
9|4|2|39|NULL
9|5|4|39|NULL
9|6|4|39|NULL
9|7|5|39|NULL
9|8|6|39|NULL
9|9|5|39|NULL
9|10|11|39|NULL
9|11|8|39|NULL
9|12|7|39|NULL
9|13|5|39|NULL
9|14|9|39|NULL
9|15|4|39|NULL
9|16|6|39|NULL
10|1|7|39|NULL
10|2|5|39|NULL
10|3|5|39|NULL
10|4|4|39|NULL
10|5|12|39|NULL
10|6|5|39|NULL
10|7|2|39|NULL
10|8|6|39|NULL
10|9|9|39|NULL
10|10|6|39|NULL
10|11|6|39|NULL
10|13|9|39|NULL
10|14|6|39|NULL
10|15|6|39|NULL
10|16|7|39|NULL
10|17|8|39|NULL
10|18|10|39|NULL
10|19|12|39|NULL
11|1|5|39|NULL
11|2|5|39|NULL
11|3|5|39|NULL
11|4|5|39|NULL
11|5|6|39|NULL
11|6|8|39|NULL
11|7|6|39|NULL
11|10|10|39|NULL
11|11|7|39|NULL
11|14|7|39|NULL
11|15|10|39|NULL
11|17|8|39|NULL
11|18|7|39|NULL
11|20|10|39|NULL
12|1|9|39|NULL
12|2|5|39|NULL
12|3|7|39|NULL
12|4|3|39|NULL
12|5|10|39|NULL
12|6|5|39|NULL
12|7|5|39|NULL
12|8|4|39|NULL
12|9|4|39|NULL
12|10|7|39|NULL
12|11|10|39|NULL
12|15|12|39|NULL
12|16|14|39|NULL
12|17|7|39|NULL
12|18|8|39|NULL
12|19|7|39|NULL
12|20|8|39|NULL
12|21|5|39|NULL
13|1|12|39|NULL
13|2|7|39|NULL
13|3|6|39|NULL
13|10|9|39|NULL
13|11|5|39|NULL
13|12|8|39|NULL
13|18|9|39|NULL
13|24|9|39|NULL
13|29|11|39|NULL
14|7|9|39|NULL
15|1|6|39|NULL
15|2|6|39|NULL
15|3|7|39|NULL
15|4|11|39|NULL
15|5|5|39|NULL
15|6|6|39|NULL
15|7|2|39|NULL
15|8|9|39|NULL
15|9|2|39|NULL
15|10|9|39|NULL
15|11|7|39|NULL
15|12|3|39|NULL
12|22|12|39|NULL
1|2|21|39|NULL
1|1|1|40|NULL
1|12|9|40|NULL
1|14|4|40|NULL
1|15|6|40|NULL
2|1|1|40|NULL
4|2|8|40|NULL
4|3|11|40|NULL
4|4|8|40|NULL
4|5|8|40|NULL
4|8|9|40|NULL
4|9|3|40|NULL
4|11|6|40|NULL
4|12|6|40|NULL
4|17|10|40|NULL
4|20|11|40|NULL
4|21|8|40|NULL
4|22|12|40|NULL
4|23|7|40|NULL
5|20|11|40|NULL
5|22|8|40|NULL
6|2|11|40|NULL
6|4|10|40|NULL
6|7|7|40|NULL
7|13|11|40|NULL
7|14|5|40|NULL
7|15|6|40|NULL
7|16|5|40|NULL
7|18|6|40|NULL
7|20|9|40|NULL
7|21|12|40|NULL
7|22|11|40|NULL
7|24|8|40|NULL
8|4|7|40|NULL
8|7|12|40|NULL
8|8|4|40|NULL
8|9|8|40|NULL
8|12|7|40|NULL
8|13|6|40|NULL
9|1|6|40|NULL
9|2|4|40|NULL
9|3|7|40|NULL
9|4|1|40|NULL
9|5|4|40|NULL
9|6|3|40|NULL
9|7|5|40|NULL
9|8|6|40|NULL
9|9|4|40|NULL
9|10|12|40|NULL
9|11|9|40|NULL
9|12|7|40|NULL
9|13|5|40|NULL
9|14|9|40|NULL
9|15|4|40|NULL
9|16|6|40|NULL
10|1|7|40|NULL
10|2|5|40|NULL
10|3|5|40|NULL
10|4|4|40|NULL
10|5|12|40|NULL
10|6|5|40|NULL
10|7|2|40|NULL
10|8|7|40|NULL
10|9|9|40|NULL
10|10|6|40|NULL
10|11|6|40|NULL
10|13|11|40|NULL
10|14|6|40|NULL
10|15|6|40|NULL
10|16|7|40|NULL
10|17|8|40|NULL
10|19|11|40|NULL
11|1|5|40|NULL
11|2|6|40|NULL
11|3|5|40|NULL
11|4|5|40|NULL
11|5|5|40|NULL
11|6|8|40|NULL
11|7|6|40|NULL
11|10|10|40|NULL
11|11|7|40|NULL
11|14|7|40|NULL
11|15|10|40|NULL
11|17|8|40|NULL
11|18|7|40|NULL
11|20|10|40|NULL
12|1|9|40|NULL
12|2|5|40|NULL
12|3|7|40|NULL
12|4|3|40|NULL
12|5|10|40|NULL
12|6|6|40|NULL
12|7|6|40|NULL
12|8|10|40|NULL
12|9|4|40|NULL
12|10|7|40|NULL
12|11|10|40|NULL
12|15|12|40|NULL
12|16|7|40|NULL
12|17|7|40|NULL
12|18|8|40|NULL
12|19|8|40|NULL
12|20|8|40|NULL
12|21|5|40|NULL
12|22|5|40|NULL
13|1|8|40|NULL
13|2|5|40|NULL
13|3|6|40|NULL
13|10|10|40|NULL
13|11|5|40|NULL
13|12|8|40|NULL
13|18|8|40|NULL
13|24|9|40|NULL
13|29|11|40|NULL
14|7|9|40|NULL
14|13|7|40|NULL
14|31|9|40|NULL
15|1|8|40|NULL
15|2|6|40|NULL
15|3|7|40|NULL
15|4|4|40|NULL
15|5|4|40|NULL
15|6|6|40|NULL
15|7|5|40|NULL
15|8|10|40|NULL
15|9|4|40|NULL
15|10|12|40|NULL
15|11|7|40|NULL
15|15|6|40|NULL
1|2|22|40|NULL
1|9|3|41|NULL
1|13|4|41|NULL
1|14|5|41|NULL
1|15|6|41|NULL
4|2|8|41|NULL
4|3|11|41|NULL
4|4|9|41|NULL
4|5|8|41|NULL
4|8|8|41|NULL
4|9|3|41|NULL
4|11|6|41|NULL
4|12|6|41|NULL
4|17|1|41|NULL
4|19|10|41|NULL
4|20|12|41|NULL
4|21|8|41|NULL
4|22|12|41|NULL
4|23|7|41|NULL
5|20|12|41|NULL
5|22|13|41|NULL
6|2|10|41|NULL
6|7|8|41|NULL
7|13|11|41|NULL
7|14|5|41|NULL
7|15|9|41|NULL
7|16|5|41|NULL
7|18|6|41|NULL
7|20|8|41|NULL
7|21|12|41|NULL
7|22|11|41|NULL
7|24|8|41|NULL
8|3|8|41|NULL
8|4|7|41|NULL
8|5|7|41|NULL
8|7|12|41|NULL
8|8|4|41|NULL
8|9|8|41|NULL
8|10|2|41|NULL
8|12|7|41|NULL
8|13|6|41|NULL
9|1|6|41|NULL
9|2|4|41|NULL
9|3|7|41|NULL
9|4|1|41|NULL
9|5|4|41|NULL
9|6|3|41|NULL
9|7|5|41|NULL
9|8|7|41|NULL
9|9|4|41|NULL
9|10|8|41|NULL
9|11|9|41|NULL
9|12|7|41|NULL
9|13|6|41|NULL
9|14|9|41|NULL
9|15|4|41|NULL
9|16|6|41|NULL
10|1|7|41|NULL
10|2|5|41|NULL
10|3|5|41|NULL
10|4|7|41|NULL
10|5|12|41|NULL
10|6|6|41|NULL
10|7|1|41|NULL
10|8|7|41|NULL
10|9|8|41|NULL
10|10|6|41|NULL
10|11|6|41|NULL
10|13|11|41|NULL
10|14|6|41|NULL
10|15|6|41|NULL
10|16|7|41|NULL
10|17|10|41|NULL
11|1|4|41|NULL
11|2|6|41|NULL
11|3|5|41|NULL
11|4|5|41|NULL
11|5|3|41|NULL
11|6|8|41|NULL
11|7|6|41|NULL
11|10|10|41|NULL
11|11|5|41|NULL
11|14|7|41|NULL
11|15|10|41|NULL
11|17|6|41|NULL
11|20|10|41|NULL
12|1|9|41|NULL
12|2|5|41|NULL
12|3|7|41|NULL
12|4|6|41|NULL
12|5|11|41|NULL
12|6|6|41|NULL
12|7|7|41|NULL
12|8|10|41|NULL
12|9|2|41|NULL
12|11|10|41|NULL
12|15|12|41|NULL
12|16|8|41|NULL
12|17|7|41|NULL
12|18|8|41|NULL
12|19|8|41|NULL
12|20|8|41|NULL
12|21|10|41|NULL
12|22|5|41|NULL
