muestra|Comuna|Fraccion|Radio|Manzana|relevamiento
10049|8|3|5|80|Locales
10017|8|4|9|80|Locales
10039|8|4|9|80|Listado
10017|8|6|10|80|Listado
10039|8|6|10|80|Locales
10030|8|8|10|80|Listado
10017|8|13|3|80|Listado
10046|8|13|3|80|Locales
10013|8|14|7|80|Locales
10046|8|14|7|80|Listado
10009|9|3|8|80|Locales
10041|9|3|8|80|Listado
10024|9|4|6|80|Locales
10050|9|4|6|80|Listado
10027|9|7|12|80|Locales
10017|9|8|9|80|Locales
10043|9|8|9|80|Listado
10030|9|9|12|80|Locales
10028|9|15|10|80|Locales
10017|9|16|9|80|Locales
10030|9|16|9|80|Locales
10017|10|5|7|80|Listado
10043|10|5|7|80|Locales
10024|10|10|11|80|Listado
10050|10|10|11|80|Locales
10017|11|1|11|80|Listado
10043|11|1|11|80|Listado
10024|11|2|11|80|Locales
10050|11|2|11|80|Locales
10017|11|4|9|80|Locales
10035|11|4|9|80|Listado
10010|11|7|12|80|Locales
10046|11|7|12|80|Locales
10017|12|1|7|80|Locales
10043|12|1|7|80|Listado
10026|12|19|13|80|Locales
10030|12|19|13|80|Listado
10017|13|11|1|80|Locales
10046|13|11|1|80|Listado
10030|15|4|10|80|Locales
10024|15|5|9|80|Listado
10050|15|5|9|80|Locales
10024|15|7|8|80|Listado
10050|15|7|8|80|Listado
10050|15|9|8|80|Listado
10017|1|12|14|80|Listado
10047|1|12|14|80|Listado
10017|1|9|2|81|Listado
10047|1|9|2|81|Locales
10014|1|13|11|81|Listado
10047|1|13|11|81|Listado
10017|4|1|11|81|Listado
10045|4|1|11|81|Listado
10017|8|4|8|81|Listado
10046|8|4|8|81|Locales
10017|8|6|10|81|Locales
10039|8|6|10|81|Listado
10030|8|8|10|81|Listado
10017|8|13|3|81|Locales
10046|8|13|3|81|Listado
10017|8|14|5|81|Locales
10039|8|14|5|81|Locales
10009|9|3|8|81|Locales
10041|9|3|8|81|Locales
10024|9|4|6|81|Locales
10050|9|4|6|81|Locales
10028|9|7|13|81|Locales
10017|9|8|9|81|Locales
10043|9|8|9|81|Locales
10030|9|9|12|81|Listado
10024|9|12|12|81|Listado
10050|9|12|12|81|Listado
10030|9|15|11|81|Locales
10017|9|16|8|81|Listado
10030|9|16|8|81|Locales
10017|10|5|7|81|Listado
10043|10|5|7|81|Listado
10030|10|10|12|81|Locales
10017|11|1|11|81|Locales
10043|11|1|11|81|Locales
10017|11|2|7|81|Listado
10043|11|2|7|81|Locales
10017|11|4|9|81|Listado
10035|11|4|9|81|Locales
10010|11|7|12|81|Listado
10046|11|7|12|81|Locales
10017|12|1|7|81|Listado
10043|12|1|7|81|Listado
10026|12|19|13|81|Locales
10030|12|19|13|81|Listado
10024|14|10|1|81|Locales
10050|14|10|1|81|Listado
10030|15|4|10|81|Listado
10024|15|5|10|81|Locales
10050|15|5|10|81|Listado
10024|15|7|8|81|Locales
10050|15|7|8|81|Locales
10017|1|12|14|81|Listado
10047|1|12|14|81|Locales
10017|1|9|2|82|Listado
10047|1|9|2|82|Locales
10036|1|12|8|82|Listado
10017|1|13|13|82|Locales
10039|1|13|13|82|Locales
10017|4|1|11|82|Listado
10045|4|1|11|82|Listado
10017|4|2|3|82|Locales
10035|4|2|3|82|Listado
10018|4|3|13|82|Locales
10011|8|3|5|82|Listado
10049|8|3|5|82|Listado
10017|8|6|10|82|Locales
10039|8|6|10|82|Locales
10030|8|8|10|82|Locales
10017|8|13|3|82|Locales
10046|8|13|3|82|Locales
10017|8|14|5|82|Listado
10039|8|14|5|82|Locales
10009|9|3|8|82|Listado
10041|9|3|8|82|Listado
10024|9|4|6|82|Locales
10050|9|4|6|82|Listado
10028|9|7|13|82|Listado
10017|9|8|9|82|Locales
10043|9|8|9|82|Listado
10030|9|9|12|82|Listado
10024|9|12|12|82|Listado
10050|9|12|12|82|Locales
10030|9|15|11|82|Locales
10024|9|16|13|82|Locales
10050|9|16|13|82|Listado
10017|10|5|7|82|Locales
10043|10|5|7|82|Listado
10030|10|10|12|82|Listado
10017|11|1|11|82|Listado
10043|11|1|11|82|Locales
10024|11|2|10|82|Locales
10050|11|2|10|82|Locales
10017|11|4|9|82|Listado
10035|11|4|9|82|Listado
10010|11|7|12|82|Listado
10046|11|7|12|82|Locales
10017|12|1|7|82|Locales
10043|12|1|7|82|Listado
10026|12|19|13|82|Locales
10030|12|19|13|82|Listado
10024|15|5|10|82|Locales
10050|15|5|10|82|Listado
10030|15|7|9|82|Locales
10036|1|1|1|83|Locales
10017|1|12|7|83|Listado
10047|1|12|7|83|Listado
10017|1|13|12|83|Listado
10035|1|13|12|83|Listado
10012|4|1|12|83|Locales
10045|4|1|12|83|Listado
10036|4|11|9|83|Locales
10017|4|23|11|83|Locales
10028|4|23|11|83|Listado
10011|8|3|5|83|Locales
10049|8|3|5|83|Locales
10017|8|6|10|83|Locales
10039|8|6|10|83|Listado
10030|8|8|10|83|Locales
10013|8|14|7|83|Listado
10046|8|14|7|83|Listado
10009|9|3|8|83|Listado
10041|9|3|8|83|Locales
10017|9|4|9|83|Listado
10046|9|4|9|83|Locales
10028|9|7|13|83|Locales
10017|9|8|9|83|Listado
10043|9|8|9|83|Listado
10030|9|9|12|83|Locales
10024|9|12|12|83|Locales
10050|9|12|12|83|Listado
10030|9|15|11|83|Listado
10017|10|5|7|83|Locales
10043|10|5|7|83|Listado
10030|10|10|12|83|Listado
10017|11|1|11|83|Listado
10043|11|1|11|83|Listado
10024|11|2|10|83|Locales
10050|11|2|10|83|Listado
10017|11|4|9|83|Locales
10035|11|4|9|83|Listado
10017|12|1|7|83|Locales
10043|12|1|7|83|Locales
10017|12|19|12|83|Listado
10046|12|19|12|83|Locales
10030|15|4|10|83|Listado
10024|15|5|11|83|Listado
10050|15|5|11|83|Locales
10030|15|7|9|83|Listado
10036|1|1|1|84|Locales
10017|1|12|7|84|Listado
10047|1|12|7|84|Listado
10017|1|13|13|84|Listado
10039|1|13|13|84|Locales
10012|4|1|12|84|Locales
10045|4|1|12|84|Listado
10036|4|11|9|84|Locales
10017|4|23|11|84|Locales
10028|4|23|11|84|Locales
10027|8|6|11|84|Listado
10030|8|8|10|84|Listado
10017|8|13|2|84|Listado
10049|8|13|2|84|Listado
10013|8|14|7|84|Locales
10046|8|14|7|84|Listado
10017|9|3|10|84|Locales
10039|9|3|10|84|Listado
10041|9|3|10|84|Listado
10017|9|7|14|84|Locales
10043|9|7|14|84|Locales
10028|9|8|10|84|Locales
10030|9|9|12|84|Listado
10024|9|12|12|84|Locales
10050|9|12|12|84|Listado
10009|9|15|7|84|Locales
10043|9|15|7|84|Listado
10017|10|5|7|84|Locales
10043|10|5|7|84|Locales
10024|11|2|10|84|Listado
10050|11|2|10|84|Listado
10017|11|4|9|84|Locales
10035|11|4|9|84|Listado
10026|12|1|8|84|Locales
10030|12|1|8|84|Locales
10017|15|4|14|84|Locales
10046|15|4|14|84|Listado
10024|15|5|11|84|Listado
10050|15|5|11|84|Listado
10030|15|7|9|84|Listado
10017|11|1|14|84|Locales
10043|11|1|14|84|Locales
10017|1|13|9|85|Listado
10032|1|13|9|85|Locales
10039|1|13|9|85|Locales
10019|4|1|13|85|Listado
10017|4|2|3|85|Locales
10035|4|2|3|85|Listado
10018|4|3|13|85|Listado
10036|4|11|9|85|Listado
10017|4|23|11|85|Listado
10028|4|23|11|85|Listado
10027|8|6|11|85|Locales
10030|8|8|10|85|Listado
10013|8|14|7|85|Listado
10046|8|14|7|85|Listado
10017|9|3|10|85|Locales
10039|9|3|10|85|Listado
10041|9|3|10|85|Locales
10017|9|7|14|85|Locales
10043|9|7|14|85|Listado
10028|9|8|10|85|Locales
10030|9|9|12|85|Locales
10010|9|12|11|85|Listado
10043|9|12|11|85|Locales
10009|9|15|7|85|Listado
10043|9|15|7|85|Locales
10035|9|16|4|85|Locales
10017|10|5|7|85|Locales
10043|10|5|7|85|Listado
10024|11|2|10|85|Listado
10050|11|2|10|85|Listado
10009|11|4|13|85|Listado
10043|11|4|13|85|Locales
10026|12|1|8|85|Listado
10030|12|1|8|85|Listado
10024|14|10|1|85|Locales
10050|14|10|1|85|Locales
10017|15|4|14|85|Locales
10046|15|4|14|85|Locales
10024|15|5|11|85|Listado
10050|15|5|11|85|Locales
10030|15|7|9|85|Listado
10017|11|1|14|85|Listado
10043|11|1|14|85|Locales
10017|1|13|9|86|Listado
10039|1|13|9|86|Locales
10032|1|13|9|86|Listado
10019|4|1|13|86|Listado
10017|4|2|3|86|Locales
10035|4|2|3|86|Locales
10018|4|3|13|86|Locales
10036|4|11|9|86|Listado
10017|4|23|12|86|Listado
10017|8|8|9|86|Listado
10046|8|8|9|86|Locales
10024|8|14|8|86|Listado
10017|9|3|10|86|Locales
10039|9|3|10|86|Listado
10041|9|3|10|86|Locales
10017|9|7|14|86|Listado
10043|9|7|14|86|Locales
10028|9|8|10|86|Locales
10030|9|9|12|86|Listado
10010|9|12|11|86|Listado
10043|9|12|11|86|Listado
10024|9|13|4|86|Locales
10050|9|13|4|86|Locales
10009|9|15|7|86|Locales
10043|9|15|7|86|Listado
10028|10|5|6|86|Locales
10017|11|1|11|86|Locales
10043|11|1|11|86|Locales
10026|11|2|9|86|Listado
10026|11|4|12|86|Listado
10024|12|1|11|86|Locales
10050|12|1|11|86|Locales
10017|15|4|14|86|Locales
10046|15|4|14|86|Locales
10024|15|5|11|86|Listado
10050|15|5|11|86|Listado
10030|15|7|9|86|Locales
10017|1|13|9|87|Listado
10032|1|13|9|87|Locales
10039|1|13|9|87|Listado
10019|4|1|13|87|Listado
10017|4|2|3|87|Listado
10035|4|2|3|87|Listado
10018|4|3|13|87|Listado
10036|4|11|9|87|Listado
10017|4|23|12|87|Locales
10027|8|6|11|87|Locales
10011|8|8|11|87|Listado
10046|8|8|11|87|Locales
10017|8|13|2|87|Locales
10049|8|13|2|87|Locales
10024|8|14|8|87|Locales
10017|9|3|11|87|Listado
10041|9|3|11|87|Locales
10017|9|7|14|87|Listado
10043|9|7|14|87|Locales
10010|9|8|11|87|Locales
10043|9|8|11|87|Locales
10010|9|9|13|87|Locales
10043|9|9|13|87|Listado
10010|9|12|11|87|Locales
10043|9|12|11|87|Listado
10034|9|13|6|87|Listado
10028|10|5|6|87|Listado
10017|11|1|11|87|Locales
10043|11|1|11|87|Locales
10026|11|2|9|87|Locales
10011|11|4|10|87|Listado
10043|11|4|10|87|Locales
10024|12|1|11|87|Listado
10050|12|1|11|87|Listado
10017|15|4|14|87|Locales
10046|15|4|14|87|Listado
10030|15|5|13|87|Locales
10024|15|7|10|87|Locales
10050|15|7|10|87|Listado
10017|1|13|9|88|Locales
10032|1|13|9|88|Listado
10039|1|13|9|88|Locales
10019|4|1|13|88|Locales
10017|4|2|3|88|Listado
10035|4|2|3|88|Locales
10018|4|3|13|88|Listado
10036|4|11|9|88|Locales
10017|4|23|12|88|Listado
10017|8|1|8|88|Listado
10046|8|1|8|88|Listado
10027|8|6|11|88|Locales
10011|8|8|11|88|Listado
10046|8|8|11|88|Listado
10024|8|14|8|88|Listado
10017|9|3|11|88|Listado
10041|9|3|11|88|Locales
10028|9|7|13|88|Locales
10010|9|8|11|88|Listado
10043|9|8|11|88|Listado
10010|9|9|13|88|Listado
10043|9|9|13|88|Locales
10010|9|12|11|88|Listado
10043|9|12|11|88|Listado
10010|9|15|6|88|Listado
10043|9|15|6|88|Locales
10026|11|2|9|88|Locales
10011|11|4|10|88|Locales
10043|11|4|10|88|Locales
10024|12|1|11|88|Locales
10050|12|1|11|88|Listado
10017|15|4|14|88|Locales
10046|15|4|14|88|Listado
10030|15|5|13|88|Listado
10024|15|7|10|88|Listado
10050|15|7|10|88|Listado
10017|1|13|9|89|Listado
10032|1|13|9|89|Locales
10039|1|13|9|89|Listado
10012|4|1|12|89|Locales
10045|4|1|12|89|Locales
10017|4|2|3|89|Listado
10035|4|2|3|89|Locales
10017|4|3|12|89|Listado
10045|4|3|12|89|Locales
10036|4|11|9|89|Locales
10017|8|1|8|89|Locales
10046|8|1|8|89|Locales
10027|8|6|11|89|Listado
10017|8|8|9|89|Locales
10046|8|8|9|89|Listado
10017|8|13|2|89|Listado
10049|8|13|2|89|Listado
10024|8|14|8|89|Listado
10017|9|3|11|89|Listado
10041|9|3|11|89|Listado
10028|9|7|13|89|Locales
10010|9|8|11|89|Listado
10043|9|8|11|89|Locales
10010|9|9|13|89|Listado
10043|9|9|13|89|Listado
10017|9|12|10|89|Listado
10043|9|12|10|89|Locales
10017|11|1|11|89|Locales
10043|11|1|11|89|Listado
10011|11|4|10|89|Listado
10043|11|4|10|89|Locales
10024|12|1|11|89|Locales
10050|12|1|11|89|Locales
10024|15|7|10|89|Listado
10050|15|7|10|89|Listado
10017|1|13|13|90|Listado
10039|1|13|13|90|Locales
10012|4|1|12|90|Locales
10045|4|1|12|90|Listado
10017|4|2|1|90|Locales
10049|4|2|1|90|Locales
10017|4|3|12|90|Locales
10045|4|3|12|90|Listado
10036|4|11|9|90|Locales
10017|4|23|9|90|Listado
10032|4|23|9|90|Locales
10017|8|1|8|90|Listado
10046|8|1|8|90|Listado
10024|8|6|7|90|Listado
10017|8|8|9|90|Locales
10046|8|8|9|90|Listado
10017|8|13|2|90|Locales
10049|8|13|2|90|Locales
10017|9|3|11|90|Listado
10041|9|3|11|90|Locales
10028|9|7|13|90|Listado
10050|9|8|12|90|Listado
10024|9|8|12|90|Listado
10010|9|9|13|90|Listado
10043|9|9|13|90|Listado
10043|9|12|6|90|Locales
10010|9|15|6|90|Locales
10043|9|15|6|90|Listado
10017|11|1|11|90|Listado
10043|11|1|11|90|Locales
10026|11|2|9|90|Locales
10017|11|4|11|90|Locales
10043|11|4|11|90|Locales
10017|12|1|3|90|Listado
10043|12|1|3|90|Listado
10024|14|10|2|90|Locales
10050|14|10|2|90|Locales
10024|15|7|10|90|Listado
10050|15|7|10|90|Listado
10017|1|13|13|91|Listado
10039|1|13|13|91|Locales
10017|4|1|11|91|Listado
10045|4|1|11|91|Locales
10017|4|2|1|91|Listado
10049|4|2|1|91|Listado
10018|4|3|13|91|Listado
10017|4|23|9|91|Listado
10032|4|23|9|91|Locales
10017|8|1|8|91|Listado
10046|8|1|8|91|Locales
10017|8|6|9|91|Listado
10046|8|6|9|91|Listado
10017|8|8|9|91|Locales
10046|8|8|9|91|Listado
10017|8|13|2|91|Listado
10049|8|13|2|91|Locales
10024|8|14|8|91|Locales
10017|9|3|11|91|Locales
10041|9|3|11|91|Locales
10027|9|7|12|91|Locales
10024|9|8|12|91|Listado
10050|9|8|12|91|Locales
10010|9|9|13|91|Listado
10043|9|9|13|91|Locales
10010|9|15|6|91|Listado
10043|9|15|6|91|Locales
10017|11|1|11|91|Locales
10043|11|1|11|91|Locales
10017|11|4|11|91|Locales
10043|11|4|11|91|Listado
10017|12|1|3|91|Listado
10043|12|1|3|91|Listado
10024|15|7|11|91|Locales
10050|15|7|11|91|Locales
10017|1|13|13|92|Listado
10039|1|13|13|92|Locales
10017|4|1|11|92|Locales
10045|4|1|11|92|Listado
10024|4|2|2|92|Listado
10018|4|3|13|92|Locales
10017|4|23|9|92|Listado
10032|4|23|9|92|Locales
10017|8|1|8|92|Locales
10046|8|1|8|92|Listado
10011|8|8|11|92|Locales
10046|8|8|11|92|Locales
10030|8|13|8|92|Locales
10024|8|14|8|92|Locales
10017|9|3|11|92|Listado
10041|9|3|11|92|Locales
10027|9|7|12|92|Locales
10028|9|8|13|92|Locales
10010|9|9|13|92|Listado
10043|9|9|13|92|Locales
10010|9|15|6|92|Locales
10043|9|15|6|92|Listado
10026|11|2|9|92|Listado
10017|11|4|11|92|Listado
10043|11|4|11|92|Locales
10017|12|1|3|92|Locales
10043|12|1|3|92|Listado
10024|14|10|2|92|Locales
10050|14|10|2|92|Locales
10024|15|7|11|92|Listado
10050|15|7|11|92|Listado
10017|1|13|13|93|Locales
10039|1|13|13|93|Listado
10030|4|1|10|93|Listado
10024|4|2|2|93|Locales
10018|4|3|13|93|Listado
10036|4|11|9|93|Listado
10017|4|23|9|93|Listado
10032|4|23|9|93|Listado
10017|8|1|8|93|Locales
10046|8|1|8|93|Locales
10017|8|8|9|93|Listado
10046|8|8|9|93|Locales
10030|8|13|8|93|Locales
10024|8|14|8|93|Locales
10017|9|3|11|93|Listado
10041|9|3|11|93|Listado
10027|9|7|12|93|Listado
10028|9|8|13|93|Listado
10010|9|9|13|93|Listado
10043|9|9|13|93|Listado
10010|9|15|6|93|Locales
10043|9|15|6|93|Locales
10026|11|2|9|93|Locales
10011|11|4|10|93|Listado
10043|11|4|10|93|Locales
10017|12|1|3|93|Listado
10043|12|1|3|93|Locales
10024|15|7|11|93|Locales
10050|15|7|11|93|Locales
10017|1|13|13|94|Listado
10039|1|13|13|94|Listado
10030|4|1|10|94|Listado
10017|4|2|1|94|Locales
10049|4|2|1|94|Listado
10036|4|11|9|94|Locales
10024|8|1|9|94|Listado
10017|8|8|8|94|Listado
10046|8|8|8|94|Locales
10030|8|13|8|94|Locales
10024|8|14|8|94|Locales
10017|9|3|11|94|Locales
10041|9|3|11|94|Listado
10028|9|8|13|94|Locales
10010|9|9|13|94|Listado
10043|9|9|13|94|Listado
10010|9|15|6|94|Locales
10043|9|15|6|94|Locales
10026|11|2|9|94|Locales
10026|11|4|12|94|Locales
10017|12|1|3|94|Locales
10043|12|1|3|94|Locales
10024|15|7|11|94|Locales
10050|15|7|11|94|Listado
10017|4|1|11|95|Listado
10045|4|1|11|95|Listado
10017|4|2|1|95|Locales
10049|4|2|1|95|Listado
10017|4|23|9|95|Locales
10032|4|23|9|95|Listado
10025|4|26|2|95|Locales
10024|8|1|9|95|Locales
10017|8|8|6|95|Listado
10046|8|8|6|95|Listado
10030|8|13|8|95|Listado
10017|8|14|10|95|Locales
10046|8|14|10|95|Listado
10017|9|3|11|95|Locales
10041|9|3|11|95|Listado
10028|9|8|13|95|Locales
10010|9|9|13|95|Locales
10043|9|9|13|95|Locales
10010|9|15|6|95|Locales
10043|9|15|6|95|Listado
10026|11|2|9|95|Listado
10009|11|4|13|95|Listado
10043|11|4|13|95|Locales
10017|12|1|3|95|Locales
10043|12|1|3|95|Listado
10024|15|7|11|95|Listado
10050|15|7|11|95|Listado
10017|1|13|13|96|Listado
10039|1|13|13|96|Locales
10030|4|1|10|96|Listado
10017|4|2|1|96|Listado
10049|4|2|1|96|Listado
10036|4|11|9|96|Locales
10025|4|26|2|96|Listado
10024|8|1|9|96|Listado
10030|8|13|8|96|Locales
10017|8|14|10|96|Locales
10046|8|14|10|96|Locales
10030|9|3|13|96|Listado
10017|9|8|9|96|Locales
10043|9|8|9|96|Locales
10010|9|9|13|96|Listado
10043|9|9|13|96|Listado
10010|9|15|6|96|Listado
10043|9|15|6|96|Listado
10026|11|2|9|96|Listado
10009|11|4|13|96|Listado
10043|11|4|13|96|Listado
10017|12|1|3|96|Locales
10043|12|1|3|96|Locales
10024|15|7|12|96|Locales
10050|15|7|12|96|Listado
10017|1|13|13|97|Locales
10039|1|13|13|97|Locales
10030|4|1|10|97|Locales
10017|4|2|1|97|Listado
10049|4|2|1|97|Locales
10018|4|3|13|97|Locales
10036|4|11|9|97|Locales
10025|4|26|2|97|Locales
10024|8|1|9|97|Locales
10017|8|13|2|97|Locales
10049|8|13|2|97|Locales
10017|8|14|10|97|Listado
10046|8|14|10|97|Listado
10030|9|3|13|97|Listado
10010|9|9|13|97|Locales
10043|9|9|13|97|Locales
10010|9|15|6|97|Locales
10043|9|15|6|97|Locales
10026|11|2|9|97|Locales
10026|11|4|12|97|Locales
10017|12|1|3|97|Locales
10043|12|1|3|97|Locales
10024|15|7|12|97|Listado
10050|15|7|12|97|Locales
10017|1|13|13|98|Locales
10039|1|13|13|98|Locales
10017|4|2|1|98|Listado
10049|4|2|1|98|Listado
10018|4|3|13|98|Listado
10017|4|23|12|98|Locales
10025|4|26|2|98|Listado
10017|8|13|2|98|Locales
10049|8|13|2|98|Listado
10017|8|14|10|98|Listado
10046|8|14|10|98|Locales
10030|9|3|13|98|Locales
10010|9|15|6|98|Listado
10043|9|15|6|98|Locales
10024|11|2|10|98|Listado
10050|11|2|10|98|Locales
10026|11|4|12|98|Listado
10017|12|1|3|98|Listado
10043|12|1|3|98|Locales
10024|15|7|12|98|Listado
10050|15|7|12|98|Listado
10017|1|13|13|99|Locales
10039|1|13|13|99|Listado
10030|4|1|10|99|Listado
10017|4|2|1|99|Listado
10049|4|2|1|99|Locales
10018|4|3|13|99|Listado
10017|4|23|12|99|Locales
10025|4|26|2|99|Listado
10024|8|1|9|99|Listado
10017|8|13|2|99|Listado
10049|8|13|2|99|Locales
10017|8|14|10|99|Listado
10046|8|14|10|99|Locales
10030|9|3|13|99|Listado
10010|9|9|13|99|Listado
10043|9|9|13|99|Locales
10010|9|15|6|99|Locales
10043|9|15|6|99|Locales
10024|11|2|10|99|Locales
10050|11|2|10|99|Listado
10017|11|4|11|99|Locales
10043|11|4|11|99|Locales
10017|12|1|3|99|Listado
10043|12|1|3|99|Locales
10024|15|7|12|99|Locales
10050|15|7|12|99|Listado
10026|1|13|14|100|Listado
10017|4|1|11|100|Locales
10045|4|1|11|100|Locales
10017|4|2|1|100|Listado
10049|4|2|1|100|Listado
10018|4|3|13|100|Listado
10017|4|23|11|100|Locales
10028|4|23|11|100|Locales
10017|8|13|2|100|Listado
10049|8|13|2|100|Locales
10017|8|14|10|100|Locales
10046|8|14|10|100|Listado
10030|9|3|13|100|Listado
10017|9|9|14|100|Listado
10039|9|9|14|100|Listado
10009|9|15|7|100|Locales
10043|9|15|7|100|Listado
10024|11|2|10|100|Locales
10050|11|2|10|100|Locales
10017|11|4|11|100|Listado
10043|11|4|11|100|Listado
10017|12|1|3|100|Listado
10043|12|1|3|100|Locales
10024|15|7|12|100|Listado
10050|15|7|12|100|Listado
10025|8|15|12|100|Listado
10026|1|13|14|101|Listado
10017|4|1|11|101|Listado
10045|4|1|11|101|Locales
10017|4|2|1|101|Listado
10049|4|2|1|101|Listado
10017|4|23|9|101|Locales
10032|4|23|9|101|Locales
10024|8|1|9|101|Locales
10017|8|13|2|101|Listado
10049|8|13|2|101|Locales
10017|8|14|10|101|Locales
10046|8|14|10|101|Listado
10030|9|3|13|101|Listado
10017|9|9|14|101|Listado
10039|9|9|14|101|Listado
10009|9|15|7|101|Locales
10043|9|15|7|101|Listado
10024|11|2|10|101|Locales
10050|11|2|10|101|Listado
10017|11|4|3|101|Listado
10039|11|4|3|101|Locales
10017|12|1|3|101|Locales
10043|12|1|3|101|Listado
10024|15|7|12|101|Locales
10050|15|7|12|101|Locales
10025|8|15|12|101|Locales
10026|1|13|14|102|Listado
10012|4|1|12|102|Listado
10045|4|1|12|102|Listado
10017|4|2|1|102|Locales
10049|4|2|1|102|Listado
10017|4|23|11|102|Listado
10028|4|23|11|102|Locales
10017|8|13|2|102|Listado
10049|8|13|2|102|Locales
10017|8|14|10|102|Listado
10046|8|14|10|102|Locales
10011|8|17|1|102|Listado
10018|8|17|1|102|Listado
10030|9|3|13|102|Listado
10030|9|15|11|102|Locales
10024|11|2|10|102|Locales
10050|11|2|10|102|Locales
10017|12|1|3|102|Locales
10043|12|1|3|102|Locales
10024|15|7|8|102|Listado
10050|15|7|8|102|Listado
10025|8|15|12|102|Listado
10026|1|13|14|103|Locales
10017|4|2|1|103|Locales
10049|4|2|1|103|Listado
10017|8|14|10|103|Locales
10046|8|14|10|103|Listado
10024|9|3|12|103|Locales
10050|9|3|12|103|Locales
10030|9|15|11|103|Locales
10017|11|2|7|103|Locales
10043|11|2|7|103|Listado
10024|11|4|6|103|Locales
10050|11|4|6|103|Locales
10017|12|1|3|103|Locales
10043|12|1|3|103|Listado
10049|15|7|1|103|Locales
10025|8|15|12|103|Locales
10026|1|13|14|104|Locales
10012|4|1|12|104|Locales
10045|4|1|12|104|Listado
10017|8|13|2|104|Listado
10049|8|13|2|104|Listado
10017|8|14|10|104|Listado
10046|8|14|10|104|Locales
10024|9|3|12|104|Listado
10050|9|3|12|104|Listado
10030|9|15|11|104|Listado
10024|11|2|11|104|Listado
10050|11|2|11|104|Locales
10017|12|1|3|104|Listado
10043|12|1|3|104|Locales
10025|8|15|12|104|Listado
10012|4|1|12|105|Listado
10045|4|1|12|105|Locales
10017|4|2|1|105|Listado
10049|4|2|1|105|Listado
10017|4|23|11|105|Locales
10028|4|23|11|105|Listado
10017|8|13|2|105|Listado
10049|8|13|2|105|Listado
10027|8|14|9|105|Locales
10024|9|3|12|105|Locales
10050|9|3|12|105|Listado
10024|11|2|11|105|Listado
10050|11|2|11|105|Listado
10017|12|1|3|105|Locales
10043|12|1|3|105|Listado
10025|8|15|12|105|Listado
10026|1|13|14|106|Locales
10019|4|1|13|106|Listado
10024|4|2|2|106|Listado
10017|4|23|12|106|Locales
10027|8|14|9|106|Listado
10024|9|3|12|106|Listado
10050|9|3|12|106|Locales
10024|11|2|11|106|Listado
10050|11|2|11|106|Locales
10017|12|1|3|106|Listado
10043|12|1|3|106|Locales
10025|8|15|12|106|Locales
10017|4|1|14|107|Locales
10045|4|1|14|107|Locales
10024|4|2|2|107|Locales
10032|4|23|9|107|Listado
10024|8|1|2|107|Listado
10027|8|14|9|107|Listado
10024|9|3|12|107|Listado
10050|9|3|12|107|Listado
10024|11|2|11|107|Listado
10050|11|2|11|107|Locales
10025|8|15|12|107|Locales
10017|4|1|14|108|Locales
10045|4|1|14|108|Locales
10017|4|2|7|108|Locales
10039|4|2|7|108|Locales
10027|8|14|9|108|Listado
10024|9|3|12|108|Locales
10050|9|3|12|108|Listado
10024|11|2|11|108|Listado
10050|11|2|11|108|Locales
10017|12|1|3|108|Locales
10043|12|1|3|108|Locales
10025|8|15|12|108|Locales
10017|4|1|14|109|Listado
10045|4|1|14|109|Listado
10017|8|13|2|109|Locales
10049|8|13|2|109|Listado
10027|8|14|9|109|Locales
10017|9|3|10|109|Locales
10039|9|3|10|109|Locales
10041|9|3|10|109|Locales
10024|11|2|11|109|Listado
10050|11|2|11|109|Locales
10025|8|15|12|109|Listado
10049|4|2|1|110|Listado
10017|8|13|2|110|Listado
10049|8|13|2|110|Listado
10027|8|14|9|110|Locales
10017|9|3|10|110|Locales
10039|9|3|10|110|Listado
10041|9|3|10|110|Locales
10024|11|2|11|110|Listado
10050|11|2|11|110|Locales
10017|12|1|3|110|Locales
10043|12|1|3|110|Listado
10025|8|15|12|110|Locales
10027|8|14|9|111|Listado
10017|9|3|10|111|Locales
10039|9|3|10|111|Locales
10041|9|3|10|111|Listado
10024|11|2|11|111|Listado
10050|11|2|11|111|Listado
10025|8|15|12|111|Locales
10026|1|13|14|112|Listado
10017|4|1|14|112|Listado
10045|4|1|14|112|Listado
10027|8|14|9|112|Locales
10017|9|3|10|112|Listado
10039|9|3|10|112|Listado
10041|9|3|10|112|Locales
10017|12|1|2|112|Listado
10039|12|1|2|112|Locales
10025|8|15|12|112|Listado
10017|1|13|15|113|Locales
10026|1|13|15|113|Locales
10039|1|13|15|113|Listado
10017|4|1|14|113|Listado
10045|4|1|14|113|Listado
10013|8|14|7|113|Locales
10046|8|14|7|113|Locales
10028|9|3|9|113|Locales
10017|12|1|2|113|Listado
10039|12|1|2|113|Listado
10017|1|13|15|114|Listado
10026|1|13|15|114|Locales
10039|1|13|15|114|Listado
